(39793.0, 4300, 2000, 178),
(26576.0, 4300, 2000, 179),
(26575.0, 4300, 2000, 181),
(38969.75, 4300, 2000, 185),
(1308180.5, 4300, 2000, 186),
(52618.0, 4300, 2000, 186),
(26574.0, 4300, 2000, 188),
(38859.5, 4300, 2000, 190),
(1321123.5, 4300, 2000, 151),
(22411.0, 4300, 2000, 151),
(26968.0, 4300, 2000, 153),
(36998.75, 4300, 2000, 157),
(1325768.5, 4300, 2000, 158),
(26326.0, 4300, 2000, 158),
(41647.0, 4300, 2000, 162),
(1328547.75, 4300, 2000, 163),
(48685.0, 4300, 2000, 164),
(695126.0, 4300, 2000, 165),
(28615.0, 4300, 2000, 165),
(28599.0, 4300, 2000, 167),
(22677.0, 4300, 2000, 168),
(22663.0, 4300, 2000, 170),
(26575.0, 4300, 2000, 171),
(38858.5, 4300, 2000, 172),
(39745.75, 4300, 2000, 176),
(1225263.25, 4300, 2000, 177),
(22659.0, 4300, 2000, 177),
(37960.5, 4300, 2000, 178),
(37938.0, 4300, 2000, 179),
(26575.0, 4300, 2000, 181),
(40671.25, 4300, 2000, 185),
(1316457.5, 4300, 2000, 186),
(49723.5, 4300, 2000, 186),
(26574.0, 4300, 2000, 188),
