<Offset into main = 5537>
<Offset to target instruction = 111098>
<Difference = 111098 - 5537 = 105561>
<Return out of main; trigger lower = 111230>

0 34 0x00000000 0xf14020f3 M csrrs         x1, mhartid, x0
10957 44059 0x00000680 0x0ff77713 M andi          x14, x31, 255
10958 44064 0x00000684 0xfd842603 M lw            x12, -52(x8)
10959 44067 0x00000688 0x00269693 M slli          x13, x2, 2
10960 44069 0x0000068c 0x00d606b3 M add           x13, x13, x12
10961 44071 0x00000690 0x00f687b3 M add           x15, x15, x13
10962 44077 0x00000694 0x00e78023 M sb            x15, 0(x14)
10963 44082 0x00000698 0xfee44783 M lbu           x15, -17(x8)
10964 44084 0x0000069c 0x00178793 M addi          x15, x1, 1
10965 44090 0x000006a0 0xfef40723 M sb            x8, -18(x15)
10966 44095 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
10967 44097 0x000006a8 0x00300793 M addi          x15, x3, 3
10968 44101 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
10969 44108 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
10970 44113 0x00000630 0xfee44783 M lbu           x15, -17(x8)
10971 44118 0x00000634 0xfd842683 M lw            x13, -51(x8)
10972 44121 0x00000638 0x00271713 M slli          x14, x2, 2
10973 44123 0x0000063c 0x00e68733 M add           x14, x14, x13
10974 44125 0x00000640 0x00f707b3 M add           x15, x15, x14
10975 44130 0x00000644 0x0007c603 M lbu           x12, 12(x15)
10976 44135 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
10977 44138 0x0000064c 0x00279713 M slli          x14, x2, 2
10978 44143 0x00000650 0xfef44783 M lbu           x15, -17(x8)
10979 44145 0x00000654 0x00f707b3 M add           x15, x15, x14
10980 44148 0x00000658 0x00279713 M slli          x14, x2, 2
10981 44153 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
10982 44155 0x00000660 0x00f707b3 M add           x15, x15, x14
10983 44157 0x00000664 0x00078713 M addi          x14, x0, 0
10984 44162 0x00000668 0xfd442783 M lw            x15, -49(x8)
10985 44164 0x0000066c 0x00e787b3 M add           x15, x14, x15
10986 44169 0x00000670 0x0007c703 M lbu           x14, 14(x15)
10987 44174 0x00000674 0xfef44683 M lbu           x13, -19(x8)
10988 44179 0x00000678 0xfee44783 M lbu           x15, -17(x8)
10989 44181 0x0000067c 0x00e64733 M xor           x14, x14, x12
10990 44183 0x00000680 0x0ff77713 M andi          x14, x31, 255
10991 44188 0x00000684 0xfd842603 M lw            x12, -52(x8)
10992 44191 0x00000688 0x00269693 M slli          x13, x2, 2
10993 44193 0x0000068c 0x00d606b3 M add           x13, x13, x12
10994 44195 0x00000690 0x00f687b3 M add           x15, x15, x13
10995 44201 0x00000694 0x00e78023 M sb            x15, 0(x14)
10996 44206 0x00000698 0xfee44783 M lbu           x15, -17(x8)
10997 44208 0x0000069c 0x00178793 M addi          x15, x1, 1
10998 44214 0x000006a0 0xfef40723 M sb            x8, -18(x15)
10999 44219 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
11000 44221 0x000006a8 0x00300793 M addi          x15, x3, 3
11001 44225 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
11002 44232 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
11003 44237 0x00000630 0xfee44783 M lbu           x15, -17(x8)
11004 44242 0x00000634 0xfd842683 M lw            x13, -51(x8)
11005 44245 0x00000638 0x00271713 M slli          x14, x2, 2
11006 44247 0x0000063c 0x00e68733 M add           x14, x14, x13
11007 44249 0x00000640 0x00f707b3 M add           x15, x15, x14
11008 44254 0x00000644 0x0007c603 M lbu           x12, 12(x15)
11009 44259 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
11010 44262 0x0000064c 0x00279713 M slli          x14, x2, 2
11011 44267 0x00000650 0xfef44783 M lbu           x15, -17(x8)
11012 44269 0x00000654 0x00f707b3 M add           x15, x15, x14
11013 44272 0x00000658 0x00279713 M slli          x14, x2, 2
11014 44277 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
11015 44279 0x00000660 0x00f707b3 M add           x15, x15, x14
11016 44281 0x00000664 0x00078713 M addi          x14, x0, 0
11017 44286 0x00000668 0xfd442783 M lw            x15, -49(x8)
11018 44288 0x0000066c 0x00e787b3 M add           x15, x14, x15
11019 44293 0x00000670 0x0007c703 M lbu           x14, 14(x15)
11020 44298 0x00000674 0xfef44683 M lbu           x13, -19(x8)
11021 44303 0x00000678 0xfee44783 M lbu           x15, -17(x8)
11022 44305 0x0000067c 0x00e64733 M xor           x14, x14, x12
11023 44307 0x00000680 0x0ff77713 M andi          x14, x31, 255
11024 44312 0x00000684 0xfd842603 M lw            x12, -52(x8)
11025 44315 0x00000688 0x00269693 M slli          x13, x2, 2
11026 44317 0x0000068c 0x00d606b3 M add           x13, x13, x12
11027 44319 0x00000690 0x00f687b3 M add           x15, x15, x13
11028 44325 0x00000694 0x00e78023 M sb            x15, 0(x14)
11029 44330 0x00000698 0xfee44783 M lbu           x15, -17(x8)
11030 44332 0x0000069c 0x00178793 M addi          x15, x1, 1
11031 44338 0x000006a0 0xfef40723 M sb            x8, -18(x15)
11032 44343 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
11033 44345 0x000006a8 0x00300793 M addi          x15, x3, 3
11034 44349 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
11035 44356 0x0000062c 0xfef44703 M lbu           x14, -18(x8)
11036 44361 0x00000630 0xfee44783 M lbu           x15, -17(x8)
11037 44366 0x00000634 0xfd842683 M lw            x13, -51(x8)
11038 44369 0x00000638 0x00271713 M slli          x14, x2, 2
11039 44371 0x0000063c 0x00e68733 M add           x14, x14, x13
11040 44373 0x00000640 0x00f707b3 M add           x15, x15, x14
11041 44378 0x00000644 0x0007c603 M lbu           x12, 12(x15)
11042 44383 0x00000648 0xfdf44783 M lbu           x15, -49(x8)
11043 44386 0x0000064c 0x00279713 M slli          x14, x2, 2
11044 44391 0x00000650 0xfef44783 M lbu           x15, -17(x8)
11045 44393 0x00000654 0x00f707b3 M add           x15, x15, x14
11046 44396 0x00000658 0x00279713 M slli          x14, x2, 2
11047 44401 0x0000065c 0xfee44783 M lbu           x15, -17(x8)
11048 44403 0x00000660 0x00f707b3 M add           x15, x15, x14
11049 44405 0x00000664 0x00078713 M addi          x14, x0, 0
11050 44410 0x00000668 0xfd442783 M lw            x15, -49(x8)
11051 44412 0x0000066c 0x00e787b3 M add           x15, x14, x15
11052 44417 0x00000670 0x0007c703 M lbu           x14, 14(x15)
11053 44422 0x00000674 0xfef44683 M lbu           x13, -19(x8)
11054 44427 0x00000678 0xfee44783 M lbu           x15, -17(x8)
11055 44429 0x0000067c 0x00e64733 M xor           x14, x14, x12
11056 44431 0x00000680 0x0ff77713 M andi          x14, x31, 255
11057 44436 0x00000684 0xfd842603 M lw            x12, -52(x8)
11058 44439 0x00000688 0x00269693 M slli          x13, x2, 2
11059 44441 0x0000068c 0x00d606b3 M add           x13, x13, x12
11060 44443 0x00000690 0x00f687b3 M add           x15, x15, x13
11061 44449 0x00000694 0x00e78023 M sb            x15, 0(x14)
11062 44454 0x00000698 0xfee44783 M lbu           x15, -17(x8)
11063 44456 0x0000069c 0x00178793 M addi          x15, x1, 1
11064 44462 0x000006a0 0xfef40723 M sb            x8, -18(x15)
11065 44467 0x000006a4 0xfee44703 M lbu           x14, -18(x8)
11066 44469 0x000006a8 0x00300793 M addi          x15, x3, 3
11067 44472 0x000006ac 0xf8e7f0e3 M bgeu          x14, x15, -127
11068 44477 0x000006b0 0xfef44783 M lbu           x15, -17(x8)
11069 44479 0x000006b4 0x00178793 M addi          x15, x1, 1
11070 44485 0x000006b8 0xfef407a3 M sb            x8, -17(x15)
11071 44490 0x000006bc 0xfef44703 M lbu           x14, -18(x8)
11072 44492 0x000006c0 0x00300793 M addi          x15, x3, 3
11073 44495 0x000006c4 0xf6e7f0e3 M bgeu          x14, x15, -159
11074 44497 0x000006c8 0x00000013 M addi          x0, x0, 0
11075 44499 0x000006cc 0x00000013 M addi          x0, x0, 0
11076 44504 0x000006d0 0x02c12083 M lw            x1, 33(x2)
11077 44509 0x000006d4 0x02812403 M lw            x8, 40(x2)
11078 44511 0x000006d8 0x03010113 M addi          x2, x16, 48
11079 44515 0x000006dc 0x00008067 M jalr          x0, x0, 0
11080 44522 0x00000c5c 0xfef44783 M lbu           x15, -17(x8)
11081 44524 0x00000c60 0x00178793 M addi          x15, x1, 1
11082 44530 0x00000c64 0xfef407a3 M sb            x8, -17(x15)
11083 44535 0x00000c68 0xfef44703 M lbu           x14, -18(x8)
11084 44537 0x00000c6c 0x00900793 M addi          x15, x9, 9
11085 44541 0x00000c70 0xfce7f0e3 M bgeu          x14, x15, -63
11086 44548 0x00000c30 0xfdc42503 M lw            x10, -54(x8)
11087 44552 0x00000c34 0xaadff0ef M jal           x1, -1364
11088 44556 0x000006e0 0xfd010113 M addi          x2, x16, -48
11089 44562 0x000006e4 0x02112623 M sw            x2, 44(x1)
11090 44568 0x000006e8 0x02812423 M sw            x2, 40(x8)
11091 44570 0x000006ec 0x03010413 M addi          x8, x16, 48
11092 44576 0x000006f0 0xfca42e23 M sw            x8, -36(x10)
11093 44582 0x000006f4 0xfe0407a3 M sb            x8, -17(x0)
11094 44586 0x000006f8 0x07c0006f M jal           x0, 124
11095 44593 0x00000774 0xfef44703 M lbu           x14, -18(x8)
11096 44595 0x00000778 0x00300793 M addi          x15, x3, 3
11097 44599 0x0000077c 0xf8e7f0e3 M bgeu          x14, x15, -127
11098 44607 0x000006fc 0xfe040723 M sb            x8, -18(x0)
11099 44611 0x00000700 0x05c0006f M jal           x0, 92
11100 44618 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11101 44620 0x00000760 0x00300793 M addi          x15, x3, 3
11102 44624 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11103 44631 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11104 44636 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11105 44641 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11106 44644 0x00000710 0x00271713 M slli          x14, x2, 2
11107 44646 0x00000714 0x00e68733 M add           x14, x14, x13
11108 44648 0x00000718 0x00f707b3 M add           x15, x15, x14
11109 44653 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11110 44655 0x00000720 0x00078613 M addi          x12, x0, 0
11111 44660 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11112 44665 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11113 44667 0x0000072c 0x00001737 M lui           x14, 0x00001000
11114 44669 0x00000730 0x72470713 M addi          x14, x4, 1828
11115 44671 0x00000734 0x00c70733 M add           x14, x12, x14
11116 44690 0x00000738 0x00074703 M lbu           x14, 14(x14)
11117 44695 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11118 44698 0x00000740 0x00269693 M slli          x13, x2, 2
11119 44700 0x00000744 0x00d606b3 M add           x13, x13, x12
11120 44702 0x00000748 0x00f687b3 M add           x15, x15, x13
11121 44708 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11122 44713 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11123 44715 0x00000754 0x00178793 M addi          x15, x1, 1
11124 44721 0x00000758 0xfef40723 M sb            x8, -18(x15)
11125 44726 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11126 44728 0x00000760 0x00300793 M addi          x15, x3, 3
11127 44732 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11128 44739 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11129 44744 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11130 44749 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11131 44752 0x00000710 0x00271713 M slli          x14, x2, 2
11132 44754 0x00000714 0x00e68733 M add           x14, x14, x13
11133 44756 0x00000718 0x00f707b3 M add           x15, x15, x14
11134 44775 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11135 44777 0x00000720 0x00078613 M addi          x12, x0, 0
11136 44782 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11137 44787 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11138 44789 0x0000072c 0x00001737 M lui           x14, 0x00001000
11139 44791 0x00000730 0x72470713 M addi          x14, x4, 1828
11140 44793 0x00000734 0x00c70733 M add           x14, x12, x14
11141 44798 0x00000738 0x00074703 M lbu           x14, 14(x14)
11142 44803 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11143 44806 0x00000740 0x00269693 M slli          x13, x2, 2
11144 44808 0x00000744 0x00d606b3 M add           x13, x13, x12
11145 44810 0x00000748 0x00f687b3 M add           x15, x15, x13
11146 44816 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11147 44821 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11148 44823 0x00000754 0x00178793 M addi          x15, x1, 1
11149 44829 0x00000758 0xfef40723 M sb            x8, -18(x15)
11150 44834 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11151 44836 0x00000760 0x00300793 M addi          x15, x3, 3
11152 44840 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11153 44847 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11154 44852 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11155 44857 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11156 44860 0x00000710 0x00271713 M slli          x14, x2, 2
11157 44862 0x00000714 0x00e68733 M add           x14, x14, x13
11158 44864 0x00000718 0x00f707b3 M add           x15, x15, x14
11159 44869 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11160 44871 0x00000720 0x00078613 M addi          x12, x0, 0
11161 44876 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11162 44881 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11163 44883 0x0000072c 0x00001737 M lui           x14, 0x00001000
11164 44885 0x00000730 0x72470713 M addi          x14, x4, 1828
11165 44887 0x00000734 0x00c70733 M add           x14, x12, x14
11166 44892 0x00000738 0x00074703 M lbu           x14, 14(x14)
11167 44897 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11168 44900 0x00000740 0x00269693 M slli          x13, x2, 2
11169 44902 0x00000744 0x00d606b3 M add           x13, x13, x12
11170 44904 0x00000748 0x00f687b3 M add           x15, x15, x13
11171 44910 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11172 44915 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11173 44917 0x00000754 0x00178793 M addi          x15, x1, 1
11174 44923 0x00000758 0xfef40723 M sb            x8, -18(x15)
11175 44928 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11176 44930 0x00000760 0x00300793 M addi          x15, x3, 3
11177 44934 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11178 44941 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11179 44946 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11180 44951 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11181 44954 0x00000710 0x00271713 M slli          x14, x2, 2
11182 44956 0x00000714 0x00e68733 M add           x14, x14, x13
11183 44958 0x00000718 0x00f707b3 M add           x15, x15, x14
11184 44963 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11185 44965 0x00000720 0x00078613 M addi          x12, x0, 0
11186 44970 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11187 44975 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11188 44977 0x0000072c 0x00001737 M lui           x14, 0x00001000
11189 44979 0x00000730 0x72470713 M addi          x14, x4, 1828
11190 44981 0x00000734 0x00c70733 M add           x14, x12, x14
11191 44986 0x00000738 0x00074703 M lbu           x14, 14(x14)
11192 44991 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11193 44994 0x00000740 0x00269693 M slli          x13, x2, 2
11194 44996 0x00000744 0x00d606b3 M add           x13, x13, x12
11195 44998 0x00000748 0x00f687b3 M add           x15, x15, x13
11196 45004 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11197 45009 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11198 45011 0x00000754 0x00178793 M addi          x15, x1, 1
11199 45017 0x00000758 0xfef40723 M sb            x8, -18(x15)
11200 45022 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11201 45024 0x00000760 0x00300793 M addi          x15, x3, 3
11202 45027 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11203 45032 0x00000768 0xfef44783 M lbu           x15, -17(x8)
11204 45034 0x0000076c 0x00178793 M addi          x15, x1, 1
11205 45040 0x00000770 0xfef407a3 M sb            x8, -17(x15)
11206 45045 0x00000774 0xfef44703 M lbu           x14, -18(x8)
11207 45047 0x00000778 0x00300793 M addi          x15, x3, 3
11208 45051 0x0000077c 0xf8e7f0e3 M bgeu          x14, x15, -127
11209 45059 0x000006fc 0xfe040723 M sb            x8, -18(x0)
11210 45063 0x00000700 0x05c0006f M jal           x0, 92
11211 45070 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11212 45072 0x00000760 0x00300793 M addi          x15, x3, 3
11213 45076 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11214 45083 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11215 45088 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11216 45093 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11217 45096 0x00000710 0x00271713 M slli          x14, x2, 2
11218 45098 0x00000714 0x00e68733 M add           x14, x14, x13
11219 45100 0x00000718 0x00f707b3 M add           x15, x15, x14
11220 45105 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11221 45107 0x00000720 0x00078613 M addi          x12, x0, 0
11222 45112 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11223 45117 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11224 45119 0x0000072c 0x00001737 M lui           x14, 0x00001000
11225 45121 0x00000730 0x72470713 M addi          x14, x4, 1828
11226 45123 0x00000734 0x00c70733 M add           x14, x12, x14
11227 45128 0x00000738 0x00074703 M lbu           x14, 14(x14)
11228 45133 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11229 45136 0x00000740 0x00269693 M slli          x13, x2, 2
11230 45138 0x00000744 0x00d606b3 M add           x13, x13, x12
11231 45140 0x00000748 0x00f687b3 M add           x15, x15, x13
11232 45146 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11233 45151 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11234 45153 0x00000754 0x00178793 M addi          x15, x1, 1
11235 45159 0x00000758 0xfef40723 M sb            x8, -18(x15)
11236 45164 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11237 45166 0x00000760 0x00300793 M addi          x15, x3, 3
11238 45170 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11239 45177 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11240 45182 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11241 45187 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11242 45190 0x00000710 0x00271713 M slli          x14, x2, 2
11243 45192 0x00000714 0x00e68733 M add           x14, x14, x13
11244 45194 0x00000718 0x00f707b3 M add           x15, x15, x14
11245 45199 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11246 45201 0x00000720 0x00078613 M addi          x12, x0, 0
11247 45206 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11248 45211 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11249 45213 0x0000072c 0x00001737 M lui           x14, 0x00001000
11250 45215 0x00000730 0x72470713 M addi          x14, x4, 1828
11251 45217 0x00000734 0x00c70733 M add           x14, x12, x14
11252 45236 0x00000738 0x00074703 M lbu           x14, 14(x14)
11253 45241 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11254 45244 0x00000740 0x00269693 M slli          x13, x2, 2
11255 45246 0x00000744 0x00d606b3 M add           x13, x13, x12
11256 45248 0x00000748 0x00f687b3 M add           x15, x15, x13
11257 45254 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11258 45259 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11259 45261 0x00000754 0x00178793 M addi          x15, x1, 1
11260 45267 0x00000758 0xfef40723 M sb            x8, -18(x15)
11261 45272 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11262 45274 0x00000760 0x00300793 M addi          x15, x3, 3
11263 45278 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11264 45285 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11265 45290 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11266 45295 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11267 45298 0x00000710 0x00271713 M slli          x14, x2, 2
11268 45300 0x00000714 0x00e68733 M add           x14, x14, x13
11269 45302 0x00000718 0x00f707b3 M add           x15, x15, x14
11270 45321 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11271 45323 0x00000720 0x00078613 M addi          x12, x0, 0
11272 45328 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11273 45333 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11274 45335 0x0000072c 0x00001737 M lui           x14, 0x00001000
11275 45337 0x00000730 0x72470713 M addi          x14, x4, 1828
11276 45339 0x00000734 0x00c70733 M add           x14, x12, x14
11277 45344 0x00000738 0x00074703 M lbu           x14, 14(x14)
11278 45349 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11279 45352 0x00000740 0x00269693 M slli          x13, x2, 2
11280 45354 0x00000744 0x00d606b3 M add           x13, x13, x12
11281 45356 0x00000748 0x00f687b3 M add           x15, x15, x13
11282 45362 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11283 45367 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11284 45369 0x00000754 0x00178793 M addi          x15, x1, 1
11285 45375 0x00000758 0xfef40723 M sb            x8, -18(x15)
11286 45380 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11287 45382 0x00000760 0x00300793 M addi          x15, x3, 3
11288 45386 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11289 45393 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11290 45398 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11291 45403 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11292 45406 0x00000710 0x00271713 M slli          x14, x2, 2
11293 45408 0x00000714 0x00e68733 M add           x14, x14, x13
11294 45410 0x00000718 0x00f707b3 M add           x15, x15, x14
11295 45415 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11296 45417 0x00000720 0x00078613 M addi          x12, x0, 0
11297 45422 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11298 45427 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11299 45429 0x0000072c 0x00001737 M lui           x14, 0x00001000
11300 45431 0x00000730 0x72470713 M addi          x14, x4, 1828
11301 45433 0x00000734 0x00c70733 M add           x14, x12, x14
11302 45438 0x00000738 0x00074703 M lbu           x14, 14(x14)
11303 45443 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11304 45446 0x00000740 0x00269693 M slli          x13, x2, 2
11305 45448 0x00000744 0x00d606b3 M add           x13, x13, x12
11306 45450 0x00000748 0x00f687b3 M add           x15, x15, x13
11307 45456 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11308 45461 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11309 45463 0x00000754 0x00178793 M addi          x15, x1, 1
11310 45469 0x00000758 0xfef40723 M sb            x8, -18(x15)
11311 45474 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11312 45476 0x00000760 0x00300793 M addi          x15, x3, 3
11313 45479 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11314 45484 0x00000768 0xfef44783 M lbu           x15, -17(x8)
11315 45486 0x0000076c 0x00178793 M addi          x15, x1, 1
11316 45492 0x00000770 0xfef407a3 M sb            x8, -17(x15)
11317 45497 0x00000774 0xfef44703 M lbu           x14, -18(x8)
11318 45499 0x00000778 0x00300793 M addi          x15, x3, 3
11319 45503 0x0000077c 0xf8e7f0e3 M bgeu          x14, x15, -127
11320 45511 0x000006fc 0xfe040723 M sb            x8, -18(x0)
11321 45515 0x00000700 0x05c0006f M jal           x0, 92
11322 45522 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11323 45524 0x00000760 0x00300793 M addi          x15, x3, 3
11324 45528 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11325 45535 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11326 45540 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11327 45545 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11328 45548 0x00000710 0x00271713 M slli          x14, x2, 2
11329 45550 0x00000714 0x00e68733 M add           x14, x14, x13
11330 45552 0x00000718 0x00f707b3 M add           x15, x15, x14
11331 45557 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11332 45559 0x00000720 0x00078613 M addi          x12, x0, 0
11333 45564 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11334 45569 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11335 45571 0x0000072c 0x00001737 M lui           x14, 0x00001000
11336 45573 0x00000730 0x72470713 M addi          x14, x4, 1828
11337 45575 0x00000734 0x00c70733 M add           x14, x12, x14
11338 45594 0x00000738 0x00074703 M lbu           x14, 14(x14)
11339 45599 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11340 45602 0x00000740 0x00269693 M slli          x13, x2, 2
11341 45604 0x00000744 0x00d606b3 M add           x13, x13, x12
11342 45606 0x00000748 0x00f687b3 M add           x15, x15, x13
11343 45612 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11344 45617 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11345 45619 0x00000754 0x00178793 M addi          x15, x1, 1
11346 45625 0x00000758 0xfef40723 M sb            x8, -18(x15)
11347 45630 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11348 45632 0x00000760 0x00300793 M addi          x15, x3, 3
11349 45636 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11350 45643 0x00000704 0xfee44703 M lbu           x14, -18(x8)
11351 45648 0x00000708 0xfef44783 M lbu           x15, -17(x8)
11352 45653 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
11353 45656 0x00000710 0x00271713 M slli          x14, x2, 2
11354 45658 0x00000714 0x00e68733 M add           x14, x14, x13
11355 45660 0x00000718 0x00f707b3 M add           x15, x15, x14
11356 45679 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
11357 45681 0x00000720 0x00078613 M addi          x12, x0, 0
11358 45686 0x00000724 0xfee44683 M lbu           x13, -19(x8)
11359 45691 0x00000728 0xfef44783 M lbu           x15, -17(x8)
11360 45693 0x0000072c 0x00001737 M lui           x14, 0x00001000
11361 45695 0x00000730 0x72470713 M addi          x14, x4, 1828
11362 45697 0x00000734 0x00c70733 M add           x14, x12, x14
11363 45716 0x00000738 0x00074703 M lbu           x14, 14(x14)
11364 45721 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
11365 45724 0x00000740 0x00269693 M slli          x13, x2, 2
11366 45726 0x00000744 0x00d606b3 M add           x13, x13, x12
11367 45728 0x00000748 0x00f687b3 M add           x15, x15, x13
11368 45734 0x0000074c 0x00e78023 M sb            x15, 0(x14)
11369 45739 0x00000750 0xfee44783 M lbu           x15, -17(x8)
11370 45741 0x00000754 0x00178793 M addi          x15, x1, 1
11371 45747 0x00000758 0xfef40723 M sb            x8, -18(x15)
11372 45752 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
11373 45754 0x00000760 0x00300793 M addi          x15, x3, 3
11374 45758 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
11375 45765 0x00000704 0xfee44703 M lbu           x14, -18(x8)
